caption,categoryId,channelId,channelTitle,commentCount,defaultLanguage,definition,description,dimension,dislikeCount,duration,favoriteCount,licensedContent,likeCount,liveBroadcastContent,projection,publishedAt,regionRestriction,tags,title,vidId,viewCount,request_token
false,10,UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,199614,xxNoneFoundxx,hd,"Moonshine Jungle Tour 2014 tickets and more info: 
http://www.brunomars.com/moonshinejungletour

Available now on iTunes! http://smarturl.it/Doo-Wops
New single ""Locked Out Of Heaven"" available now on iTunes! http://www.smarturl.it/looh

© 2011 WMG. The official music video for 'Just The Way You Are' by Bruno Mars from doo-wops and hooligans - available now on Elektra Records!

Directed by Ethan Lader
Inspired by the artwork of Erika Iris Simmons

Connect with Bruno:
http://www.brunomars.com
http://www.twitter.com/brunomars
http://www.facebook.com/brunomars
http://www.instagram.com/brunomars

Get 'Unorthodox Jukebox' on iTunes
http://smarturl.it/unorthodoxjukebox

Follow Bruno on Spotify: http://bit.ly/1gDnkxr

LYRICS
Oh, her eyes, her eyes, make the stars look like they're not shining
Her hair, her hair, falls perfectly without her trying 
She's so beautiful, and I tell her every day

Yeah, I know, I know, when I compliment her she won't believe me
And it's so, it's so, sad to think that she don't see what I see
But every time she asks me do I look ok, I say

When I see your face, there's not a thing that I would change
Cause you're amazing, just the way you are
And when you smile, the whole world stops and stares for a while
Because girl you're amazing, just the way you are. Yeah.

Her lips, her lips, I could kiss them all day if she let me
Her laugh, her laugh, she hates but I think it's so sexy
She's so beautiful, and I tell her every day

Oh, you know, you know, you know, I'd never ask you to change
If perfect's what you're searching for then just stay the same
So, don't even bother asking if you look ok
You know I'll say

When I see your face, there's not a thing that I would change
Cause you're amazing, just the way you are
And when you smile, the whole world stops and stares for a while
Because girl you're amazing, just the way you are
The way you are, the way you are
Girl you're amazing, just the way you are

When I see your face, there's not a thing that I would change
Cause you're amazing, just the way you are
And when you smile, the whole world stops and stares for a while
Cause girl you're amazing, just the way you are. Yeah.",2d,156014,PT4M2S,0,True,4023367,none,rectangular,2010-09-08T21:29:01.000Z,,"['bruno mars', 'official video', 'just the way you are', 'elektra records', 'atlantic records', 'doo-wops and hooligans', '火星人布魯諾', 'Bruno', 'Mars', 'Atlantic Records', 'Contemporary R&B (Musical Genre)', 'Warner Music Group (Record Label)', 'Atlantic Records (Record Label)', 'Pop Music (Musical Genre)', 'Soul', 'R&B', 'Rhythm And Blues (Musical Genre)', 'Music Video (TV Genre)']",Bruno Mars - Just The Way You Are [OFFICIAL VIDEO],LjhCEhWiKXk,1203049032,CDIQAA
false,10,UCrDkAvwZum-UTjHmzDI2iIw,officialpsy,959541,xxNoneFoundxx,hd,"PSY - ‘I LUV IT’ M/V @ https://youtu.be/Xvjnoagk6GU
PSY - ‘New Face’ M/V @https://youtu.be/OwJPPaEyqhI

PSY - 8TH ALBUM '4X2=8' on iTunes @
https://smarturl.it/PSY_8thAlbum

PSY - GENTLEMAN on iTunes @ http://smarturl.it/PsyGentlemaniT
 
#PSY #싸이 #GENTLEMAN #젠틀맨

More about PSY@
http://www.psypark.com/
http://www.youtube.com/officialpsy
http://www.facebook.com/officialpsy
http://twitter.com/psy_oppa
https://www.instagram.com/42psy42
http://iTunes.com/PSY
http://sptfy.com/PSY
http://weibo.com/psyoppa
http://twitter.com/ygent_official",2d,818900,PT3M54S,0,True,5029618,none,rectangular,2013-04-13T11:59:04.000Z,,"['PSY', '싸이', '강남스타일', '뮤직비디오', 'Music Video', 'Gangnam Style', 'KOREAN SINGER', 'KPOP', 'KOERAN WAVE', 'PSY 6甲', '6th Studio Album', '싸이6집', '육갑', 'YG Family', 'YG Entertainment', '젠틀맨', 'GENTLEMAN']",PSY - GENTLEMAN M/V,ASO_zypdnsQ,1191210824,CDIQAA
false,10,UCe3yZzUwpmy2eKKmF9svX0Q,Jason Derulo,208422,xxNoneFoundxx,hd,"Official Music video for 'Swalla' - directed by Gil Green
Buy or Stream now! http://wbr.lnk.to/swalla

(Drank)
(Nicki ad lib: Young Money)

Love in a thousand different flavors
I wish that I could taste them all tonight
No I ain’t got no dinner plans
So you should bring all your friends
I swear that-a-all ya’ll my type

All you girls in here if you feelin’ thirsty
Come and take a sip cause you know what I’m servin’

Shimmy, shimmy yay, shimmy yay, shimmy yaw
(Drank)
Swallahlahlah
(Drank)
Swallahlahlah, Swallahlahlah, Swallahlahlah
(repeat 1x)

Freaky, freaky gal 
My freaky, freaky gal

Ty Dolla $ign:
Shimmy, shimmy shimmy yay, shimmy yaw
Bad girls gone Swallahlahlah
Bust down on my wrist in this bitch
My pinky ring bigger than his
Met her out in Beverly Hills
Dolla got too many girls
Met her out in Beverly Hills
All she wear is red bottom heels
When she back it up, put it on the snap 
When she drop it low, put it on the gram
DJ poppin she gone swallow that
Champagne poppin’ she gone swallow that

All you girls in here if you feelin’ thirsty
come and take a sip cause you know what I’m servin’

Shimmy, shimmy yay, shimmy yay, shimmy yaw
(Drank)
Swallahlahlah
(Drank)
Swallahlahlah, Swallahlahlah, Swallahlahlah
(repeat 1x)

Freaky, freaky gal
My freaky freaky gal

Nicki Minaj:
Yo, yo, yo
Ayo, Bad gal no swallow nuttin, word to the Dali Lama
He know I’m a fashion killa, word to John Galliano
He coppin that Valentino
Ain’t no tellin me no
I’m that bitch that he know
How yall wife’in these thots, you don’t get wins for that
I’m havin another good year, we don’t get blimps for that
Pussy game still cold, we don’t get minks for that
When I’m poppin them bananas, we don’t link chimps for that
I gave these bitches two years, now your time’s up
Bless her heart she’s throwin shots, but every line sucks
I’m in that cherry red foreign with the brown guts
My shit slappin’ like dude did LeBron’s nuts

All you girls in here if you feelin’ thirsty
come and take a sip cause you know what I’m servin’

Shimmy, shimmy yay, shimmy yay, shimmy yaw
(Drank)
Swallahlahlah
(Drank)
Swallahlahlah, Swallahlahlah, Swallahlahlah
(repeat 2x)

(Nicki ad libs:  Young money, JD)

Freaky, freaky gal
My freaky, freaky gal
My freaky, freaky gal
My freaky, freaky gal

Derulo

CONNECT WITH JASON DERULO
Official Website: http://www.jasonderulo.com
Facebook: https://www.facebook.com/jasonderulo
Twitter: https://twitter.com/jasonderulo
Instagram:http://instagram.com/jasonderulo",2d,592600,PT3M56S,0,True,5794011,none,rectangular,2017-03-17T21:40:57.000Z,,"['Jason', 'Derulo', 'Swalla', 'Nicki', 'Minaj', 'Ty', 'Dolla', 'Sign', '$ign', 'Swallow', 'official', 'music video', 'Ξασον Δερθλο', 'Τζεησον Ντερουλο']",Jason Derulo - Swalla (feat. Nicki Minaj & Ty Dolla $ign) (Official Music Video),NGLxoKOvzu4,1187343177,CDIQAA
false,10,UCpb_iJuhFe8V6rQdbNqfAlQ,NickyJamTV,96156,xxNoneFoundxx,hd,"Mira: ""Superhéroe - Nicky Jam ft J Balvin (Concept Video) (Álbum Fenix)"" 
https://www.youtube.com/watch?v=jVnUQa-Paq4
-~-~~-~~~-~~-~-

Facebook: http://www.facebook.com/NickyJamPR
The new music video for El Perdón by Nicky Jam and Enrique Iglesias directed by Jonathan Craven and Darren Craig, presented by the 2015 YouTube Music Awards #YTMA

YTMA playlist http://goo.gl/iHVm5g

○ Get El Perdón here: http://hyperurl.co/y0ik03
○ YouTube Channel: http://www.youtube.com/user/NickyJamTV
○ Facebook: http://www.facebook.com/NickyJamPR
○ Twitter: http://twitter.com/nickyjampr
○ Instagram: http://instagram.com/nickyjampr
○ The 2015 YouTube Music Awards are presented by Kia


Credits:
Director: Jonathan Craven & Darren Craig
Production Company: The Uprising Creative
Executive Producer: Jonathan Craven
Video Commissioner: Inga Veronique
Producer: Sway Méndez
Director of Photography: Joe Labisi
Youtube Network: Yt Rocket http://www.ytrocket.com 
Stylist: April Roomet
Production Designer: Patricia Arango Gomez
Editor: Vinnie Hobbs
VFX: StarBeast",2d,179482,PT3M47S,0,True,3193277,none,rectangular,2015-03-23T16:58:31.000Z,,"['Nicky Jam', 'NickyJamPR', 'Piensas en mi', 'nicky', 'reggaeton', 'latin', 'curiosidad', 'YouTube Music Awards', 'Enrique Iglesias', 'El Perdon', 'Jonathan Craven', 'Darren Craig', 'Uprising Creative', 'YouTube Music', 'YouTube Awards', 'Music Awards', 'YTMA', 'YTMA 2015', 'YouTube Music Awards 2015', '#YTMA', '#YTMA15', 'el perdon', 'musica nueva 2015', '2015']",21. El Perdón - Nicky Jam y Enrique Iglesias  [Official Music Video YTMAs],hXI8RQYC36Q,1169299882,CDIQAA
false,10,UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,856447,xxNoneFoundxx,hd,"Music video by Eminem performing Not Afraid. (C) 2010 Aftermath Records
#VEVOCertified on September 11, 2010.http://www.vevo.com/certified http://www.youtube.com/vevocertified",2d,189122,PT4M19S,0,True,6461223,none,rectangular,2010-06-05T05:02:39.000Z,,"['Eminem', 'Not', 'Afraid', 'Aftermath', 'Hip', 'Hop', 'New Song', 'Recovery', 'Relapse', 'Em']",Eminem - Not Afraid,j5-yKhDd64s,1148698025,CDIQAA
false,10,UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,453265,xxNoneFoundxx,hd,"Get “Firework” from Katy Perry’s ‘Teenage Dream’: http://katy.to/TeenageDream
WITNESS: The Tour tickets available now! https://www.katyperry.com/tour

Directed by Dave Myers and Produced by Robert Bray & Danny Lockwood

Follow Katy:
http://www.katyperry.com
http://youtube.com/katyperry
http://twitter.com/katyperry
http://facebook.com/katyperry
http://instagram.com/katyperry

Lyrics:
Do you ever feel
Like a plastic bag
Drifting through the wind
Wanting to start again
Do you ever feel
Feel so paper-thin
Like a house of cards
One blow from caving in
Do you ever feel
Already buried deep
Six feet under
Screams but no one seems to hear a thing
Do you know that there’s
Still a chance for you
‘Cause there’s a spark in you

You just gotta
Ignite the light
And let it shine
Just own the night
Like the Fourth of July

‘Cause baby, you’re a firework
Come on show them what you’re worth
Make them go, “Oh, oh, oh”
As you shoot across the sky
Baby, you’re a firework
Come on let your colors burst
Make them go, “Oh, oh, oh”
You’re gonna leave before they know

You don’t have to feel
Like a waste of space
You’re original
Cannot be replaced
If you only knew
What the future holds
After a hurricane
Comes a rainbow
Maybe the reason why
All the doors are closed
So you could open one
That leads you to the perfect …
Like a lightning bolt
Your heart will glow
And when it’s time you know

You just gotta
Ignite the light
And let it shine
Just own the night
Like the Fourth of July

‘Cause baby, you’re a firework
Come on show them what you’re worth
Make them go, “Oh, oh, oh”
As you shoot across the sky
Baby, you’re a firework
Come on let your colors burst
Make them go, “Oh, oh, oh”
You’re gonna leave before they know

Boom, boom, boom
Even brighter than the moon, moon, moon
It’s always been inside of you, you, you
And now it’s time to let it through

‘Cause baby, you’re a firework
Come on show them what you’re worth
Make them go, “Oh, oh, oh”
As you shoot across the sky
Baby, you’re a firework
Come on let your colors burst
Make them go, “Oh, oh, oh”
You’re gonna leave before they know

Boom, boom, boom
Even brighter than the moon, moon, moon
Boom, boom, boom
Even brighter than the moon, moon, moon

Music video by Katy Perry performing Firework. (C) 2010 Capitol Records, LLC",2d,204543,PT3M54S,0,True,3714853,none,rectangular,2010-10-28T19:37:50.000Z,,"['Katy perry', 'firework', 'official', 'music video', 'firework music video', 'teenage dream']",Katy Perry - Firework (Official),QGJuMBdaqIw,1125827092,CDIQAA
false,10,UCFC9LamNMmLioW643VZ40OA,gotyemusic,523069,xxNoneFoundxx,hd,"Film clip for the Gotye song Somebody That I Used To Know, featuring Kimbra from the album Making Mirrors. 
Buy Somebody That I Used To Know here: http://www.smarturl.it/gotyesomebody
Buy Making Mirrors here http://www.smarturl.it/gotye 
http://www.gotye.com/
http://www.facebook.com/gotye/
http://www.twitter.com/gotye/
http:///www.instagram.com/gotye 

**********************************************
Somebody That I Used To Know lyrics

Now and then I think of when we were together
Like when you said you felt so happy you could die
Told myself that you were right for me
But felt so lonely in your company
But that was love and it's an ache I still remember

You can get addicted to a certain kind of sadness
Like resignation to the end
Always the end
So when we found that we could not make sense
Well you said that we would still be friends
But I'll admit that I was glad that it was over

But you didn't have to cut me off
Make out like it never happened
And that we were nothing
And I don't even need your love
But you treat me like a stranger
And that feels so rough
You didn't have to stoop so low
Have your friends collect your records
And then change your number
I guess that I don't need that though
Now you're just somebody that I used to know

Now and then I think of all the times you screwed me over
But had me believing it was always something that I'd done
And I don't wanna live that way
Reading into every word you say
You said that you could let it go 
And I wouldn't catch you hung up on somebody that you used to know...

But you didn't have to cut me off
Make out like it never happened
And that we were nothing
And I don't even need your love
But you treat me like a stranger
And that feels so rough
You didn't have to stoop so low
Have your friends collect your records
And then change your number
I guess that I don't need that though
Now you're just somebody that I used to know

I used to know
That I used to know

Somebody...
*************

Video credits:
Directed, produced and edited by Natasha Pincus
Body art by Emma Hack
Cinematographer and colourist: Warwick Field
Scenic artist: Howard Clark
Key grip: Rob Hansford
Assistants: Rose Cidoni, Claire Leighton, Rob Murray
Original artwork by Frank De Backer

Music credits:
Produced by Wally De Backer
Mixed by Francois Tetaz, assisted by Wally at Moose Mastering, Richmond, VIC
Bass recorded by Wally in Lucas Taranto's loungeroom, Melbourne, VIC
All other sounds put together by Wally in The Barn, Merricks, VIC

Bass guitar: Lucas Taranto
Lead and backing vocals: Kimbra
Guitar, flutes, percussion and synth samples, lead and backing vocals: Wally

Contains a sample of the recording Seville as performed by Luiz Bonfa. Courtesy of Geffen Records, under license from Universal Music Enterprises.  Used by permission. All rights reserved.  Written by Luiz Bonfa and published by Sasqua Music. Used by permission.",2d,285995,PT4M4S,0,True,5485247,none,rectangular,2011-07-05T21:29:29.000Z,,"['Gotye', 'Kimbra', 'Wally De Backer', 'Wouter De Backer', 'Somebody That I Used To Know', 'Making Mirrors', 'walk off the earth', 'wote', 'somebody that i use to know', 'cover', 'original', '5 guys 1 guitar', 'triple j', 'Natasha Pincus']",Gotye - Somebody That I Used To Know (feat. Kimbra) - official video,8UVNT4wvIGY,1111565412,CDIQAA
false,10,UCtKuVNj4wVrZvTfxPxAUHcQ,CarlyRaeJepsenVEVO,605526,xxNoneFoundxx,hd,"Get E•MO•TION on iTunes now: http://smarturl.it/E-MO-TION

Sign up for Carly Rae Jepsen news here: http://smarturl.it/CRJ.News

Music video by Carly Rae Jepsen performing Call Me Maybe. (C) 2011 604 Records Inc.
#VEVOCertified on June 8, 2012. http://www.youtube.com/vevocertified",2d,286286,PT3M20S,0,True,4613215,none,rectangular,2012-03-01T23:21:04.000Z,,"['Carly Rae Jepsen', 'Carlyrae', 'New video', 'Call Me Maybe video', 'Call', 'Me', 'Maybe', 'Music Video', 'Carly Rae song', 'Carly', 'Rae', 'Jepsen', 'Justin Bieber', 'Schoolboy', 'Interscope', 'CRJ', 'CMM', 'VMAs', 'Nominated', 'VMA', 'MTV', 'AWARD', 'Video', 'Music']",Carly Rae Jepsen - Call Me Maybe,fWNaR-rxAic,1101814407,CDIQAA
false,10,UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,378046,xxNoneFoundxx,hd,"You’re invited to the party of the year! Find out what happened to Kathy Beth Terry in the official music video for Katy Perry’s “Last Friday Night (T.G.I.F.)” featuring Rebecca Black, Darren Criss, Kevin McHale, Hanson, Kenny G, Debbie Gibson and Corey Feldman!

WITNESS: The Tour tickets available now! https://www.katyperry.com/tour

Get to know Kathy Beth Terry on Twitter and Facebook even more at:
http://www.facebook.com/kathybethterry
http://www.twitter.com/kathybethterry
http://www.kathybethterry.com

Get “Last Friday Night (T.G.I.F)” from Katy Perry’s ‘Teenage Dream’: http://katy.to/TeenageDream

Follow Katy:
http://www.katyperry.com
http://youtube.com/katyperry
http://twitter.com/katyperry
http://facebook.com/katyperry
http://instagram.com/katyperry

Lyrics:
There’s a stranger in my bed
There’s a pounding in my head
Glitter all over the room
Pink flamingos in the pool
I smell like a mini-bar
DJs passed out in the yard
Barbies on the barbecue
Is this a hickey or a bruise

Pictures of last night
Ended up online
I’m screwed
Oh well
It’s a blacktop blur
But I’m pretty sure
It ruled
Damn

Last Friday night
Yeah, we danced on tabletops
And we took too many shots
Think we kissed but I forgot
Last Friday night
Yeah, we maxed our credit cards
Then got kicked out of the bar
So we hit the boulevard

Last Friday night
We went streaking in the park
Skinny dipping in the dark
Then had a ménage à trois
Last Friday night
Yeah, I think we broke a law
Always say we’re gonna stop
This Friday night
Do it all again
This Friday night
Do it all again

Trying to connect the dots
Don’t know what to tell my boss
Think the city towed my car
Chandelier is on the floor
Ripped my favorite party dress
Warrants out for my arrest
Think I need a ginger ale
That was such an epic fail

Pictures of last night
Ended up online
I’m screwed
Oh well
It’s a blacktop blur
But I’m pretty sure
It ruled
Damn

Last Friday night
Yeah, we danced on tabletops
And we took too many shots
Think we kissed but I forgot
Last Friday night
Yeah, we maxed our credit cards
Then got kicked out of the bar
So we hit the boulevard

Last Friday night
We went streaking in the park
Skinny dipping in the dark
Then had a ménage à trois
Last Friday night
Yeah, I think we broke a law
Always say we’re gonna stop
This Friday night
Do it all again
This Friday night
Do it all again
This Friday night

TGIF TGIF TGIF TGIF TGIF TGIF TGIF

Last Friday night
Yeah, we danced on tabletops
And we took too many shots
Think we kissed but I forgot
Last Friday night
Yeah, we maxed our credit cards
Then got kicked out of the bar
So we hit the boulevard

Last Friday night
We went streaking in the park
Skinny dipping in the dark
Then had a ménage à trois
Last Friday night
Yeah, I think we broke a law
Always say we’re gonna stop
This Friday night
Do it all again

Music video by Katy Perry performing Last Friday Night (T.G.I.F). (C) 2011 Capitol Records, LLC",2d,313677,PT8M11S,0,True,3642463,none,rectangular,2011-06-12T23:00:00.000Z,,"['Katy perry', 'last friday night', 'tgif', 'official', 'music video', 'rebecca black', 'kevin mchale', 'darren criss']",Katy Perry - Last Friday Night (T.G.I.F.),KlyXNRrsk4A,1096048176,CDIQAA
false,10,UClVrJwcIy7saPcGc1nct80A,Fueled By Ramen,397589,xxNoneFoundxx,hd,"twenty one pilots' music video for ‘Heathens’ from Suicide Squad: The Album available now on Atlantic Records. Get it on iTunes: http://smarturl.it/SuicideSquad
 
also on…
spotify: http://smarturl.it/StreamSuicideSquad
AppleMusic: http://smarturl.it/SuicideSquadAM 
Google Play: http://smarturl.it/SuicideSquadGP
Amazon: http://smarturl.it/SuicideSquadA 
 
Get “Suicide Squad” the movie here: https://gowatchit.com/watch/movies/suicide-squad-269959  
 
find twenty one pilots on…
 
Site: http://twentyonepilots.com
Facebook: http://facebook.com/twentyonepilots
Instagram: http://instagr.am/twentyonepilots
Twitter: http://twitter.com/twentyonepilots
YouTube: http://youtube.com/twentyonepilots
Tumblr: http://twentyonepilots.tumblr.com
Store: http://bit.ly/2fsd6Hi
 
follow Suicide Squad…
 
Facebook: https://www.facebook.com/SuicideSquad 
Twitter: http://twitter.com/SuicideSquadWB
Instagram: http://instagram.com/suicidesquadmovie
Website: http://www.suicidesquad.com

Directed by:  Andrew Donoho
DoP:  Nate Hurtsellers
Prod. Co.: Diktator",2d,217430,PT3M38S,0,True,7388926,none,rectangular,2016-06-21T22:25:16.000Z,,"['twenty one pilots', '21 pilots', 'twentyonepilots', 'fueled by ramen', 'FBR', 'fueledbyramen', 'music', 'song', 'tyler joseph', 'josh dun', 'TOP', 'Suicide Squad', 'Heathens', 'Suicide Squad the movie', 'suicide squad the album', 'heethens', 'heethans']",twenty one pilots: Heathens (from Suicide Squad: The Album) [OFFICIAL VIDEO],UprcpdwuwCg,1056220271,CDIQAA
false,22,UCtuGozGshjqqErhHGEmHnJw,Jack Ü,295963,xxNoneFoundxx,hd,"“We are being overwhelmed, in a good way, by the success of “Where Are Ü Now” with Justin Bieber, so with the video we wanted to just take it back to the beginning of the record & essentially create an ode to our fans.  Doing what we do, it’s entirely all about the fans.  We walk a fine line by being “famous” and in the public eye but we are only here because of you, the fans.  Justin wrote this record during a tough time in his life and it comes to us that sometimes, as artists, we are also just objects and we have to take that as much as we have to use that to create.  We all do this for you, respect that you put us here and it’s Ü that made the video.” - JACK Ü

Official Jack Ü Store: http://smarturl.it/JackUStuff

Skrillex and Diplo Present Jack Ü 
iTunes: http://smarturl.it/PresentingJackU
Spotify: http://smarturl.it/S_PresentingJackU
Beatport: http://smarturl.it/B_PresentingJackU

Get the ""Where Are Ü Now"" Remixes from Kaskade, Marshmello, Rustie and Ember Island:
iTunes: http://smarturl.it/WhereAreUNowRemixes
Spotify: http://smarturl.it/WhereAreUNowRemixesS

Directed by Brewer
Production Company - Prettybird
Executive Producer - Candice Dragonas
Producer - Nathan Scherrer
Edit, Color and EFX - Brewer
Additional EFX - Gloria EFX

Follow Jack Ü Online
http://facebookcom/jackuofficial
http://soundcloud.com/jacku
http://jackuofficial.com

Follow Justin Bieber Online
http://facebook.com/JustinBieber
http://twitter.com/justinbieber",2d,309298,PT4M12S,0,True,4474903,none,rectangular,2015-06-29T12:54:22.000Z,,xxNoneFoundxx,"Skrillex and Diplo - ""Where Are Ü Now"" with Justin Bieber (Official Video)",nntGTK2Fhb0,1055759853,CDIQAA
false,10,UCVWA4btXTFru9qM06FceSag,PitbullVEVO,133375,xxNoneFoundxx,hd,"Pitbull's official music video for 'Timber' ft. Kesha. Click to listen to Pitbull on Spotify: http://smarturl.it/PBSpot?IQid=PitTim

As featured on Meltdown. Click to buy the track or album via iTunes: http://smarturl.it/PGWMiTunes?IQid=Pi...
Google Play: http://smarturl.it/PTIPlay?IQid=PitTim
Amazon: http://smarturl.it/PGWMAm?IQid=PitTim

More from Pitbull 
International Love: https://youtu.be/CdXesX6mYUE
Rain Over Me: https://youtu.be/SmM0653YvXU
Give Me Everything: https://youtu.be/EPo5wWmKEaI

Follow Pitbull
Website: http://www.pitbullmusic.com
Facebook: https://www.facebook.com/pitbull
Twitter: https://twitter.com/pitbull

Subscribe to Pitbull on YouTube: http://smarturl.it/PITSub?IQid=PitTim

More great Global Hits videos here: http://smarturl.it/GHPlaylist?IQid=Pi...

---------

Lyrics:

It's going down, I'm yelling timber
You better move, you better dance
Let's make a night you won't remember
I'll be the one you won't forget

It's going down (it's going down), I'm yelling timber
You better move (you better move), you better dance (you better dance)
Let's make a night you won't remember
I'll be the one you won't forget (you won't forget)

Wooooah (timber), wooooah (timber), wooooah (it's going down)
Wooooah (timber), wooooah (timber), wooooah (it's going down)""",2d,203512,PT3M35S,0,True,3211178,none,rectangular,2013-11-25T18:19:53.000Z,"{'allowed': ['MM', 'ET', 'MO', 'MN', 'TF', 'MH', 'ES', 'ER', 'ME', 'MD', 'MG', 'MF', 'MA', 'TO', 'MC', 'TM', 'EE', 'EG', 'MY', 'MX', 'EC', 'MZ', 'MU', 'MT', 'MW', 'MV', 'MQ', 'EH', 'MS', 'MR', 'MK', 'BQ', 'TJ', 'TK', 'TH', 'UG', 'UA', 'JP', 'TN', 'JM', 'US', 'JO', 'IN', 'UY', 'JE', 'UZ', 'IQ', 'ML', 'IR', 'LS', 'TV', 'TD', 'TW', 'TT', 'VU', 'OM', 'TZ', 'VN', 'VI', 'VE', 'VG', 'VA', 'VC', 'FM', 'FO', 'FI', 'FJ', 'FK', 'MP', 'DZ', 'SL', 'HT', 'FR', 'LK', 'LI', 'LB', 'LC', 'LA', 'WS', 'LY', 'DE', 'DJ', 'DK', 'LV', 'DO', 'LT', 'DM', 'GN', 'GM', 'GL', 'GI', 'GH', 'GG', 'GF', 'GE', 'GD', 'GB', 'GA', 'GY', 'GW', 'SG', 'GU', 'GT', 'GS', 'GR', 'GQ', 'GP', 'PW', 'PT', 'IE', 'PS', 'IM', 'IL', 'IO', 'PY', 'PF', 'PG', 'IS', 'PE', 'IT', 'PA', 'PN', 'PL', 'PM', 'PK', 'PH', 'RU', 'HN', 'PR', 'KR', 'LU', 'NE', 'NF', 'NG', 'NA', 'NC', 'NL', 'WF', 'NO', 'NI', 'NU', 'NP', 'NR', 'QA', 'CG', 'NZ', 'AI', 'AM', 'AL', 'AO', 'TL', 'AE', 'AD', 'AG', 'AF', 'AX', 'AZ', 'YE', 'AQ', 'AS', 'AR', 'AU', 'AT', 'AW', 'KN', 'KZ', 'KY', 'RS', 'ZM', 'RW', 'ZA', 'KP', 'KW', 'KI', 'KH', 'RE', 'KM', 'KG', 'KE', 'RO', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BL', 'BM', 'BN', 'BO', 'UM', 'BR', 'BS', 'BT', 'BV', 'BW', 'BY', 'BZ', 'ZW', 'SS', 'SR', 'SV', 'ST', 'SZ', 'SY', 'SX', 'HR', 'SC', 'SB', 'SA', 'HM', 'ID', 'HK', 'SE', 'SD', 'SK', 'SJ', 'SI', 'SH', 'SO', 'SN', 'SM', 'LR', 'CC', 'CA', 'CX', 'TC', 'CF', 'CD', 'CK', 'CI', 'CH', 'CO', 'CN', 'CM', 'CL', 'CR', 'HU', 'CW', 'CV', 'TG', 'YT', 'CZ', 'CY', 'CU', 'TR']}","['Pitbull', 'Timber Live', 'Pitbullvevo', 'acoustic', 'PitbullVEVO', 'music', 'video', 'Pitbull Timber', 'Time Of Our Lives', 'instrumental', 'Timber Official Video', 'dance', 'vevo', 'official', 'pop', 'download', 'featuring Kesha', 'Kesha', 'karaoke', 'remix', 'Give Me Everything', 'Meltdown', 'hip hop', 'lyrics', 'audio', 'rap', 'Hotel Room Service', 'official video', 'Time of Our Lives', 'cover', 'International Love', 'Fun', 'Pitbull Live', 'Feel This Moment', 'Sony', 'Greenlight', 'Fireball', 'music video', 'Give']",Pitbull - Timber ft. Ke$ha,hHUbLv4ThOo,1051601505,CDIQAA
